srcStateName,City,srcYear,Amount invested for building houses under Pradhan Mantri Awas Yojana,Amount sanctioned for building houses under Pradhan Mantri Awas Yojana,Amount released for building houses under Pradhan Mantri Awas Yojana,Houses sanctioned under Pradhan Mantri Awas Yojana mission,Houses grounded under Pradhan Mantri Awas Yojana mission,Houses completed construction under Pradhan Mantri Awas Yojana mission,YearCode,Year
Tamil Nadu,Alanthurai,2022,73.03,16.29,8.25,1075,856,274,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Chettipalayam,2022,13.03,4.21,3.32,244,241,220,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Madukkarai,2022,53.68,14.8,11.66,846,647,524,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Ettimadai,2022,4.03,1.89,1.49,124,119,114,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Othakalmandapam,2022,21.83,8.85,4.33,571,185,185,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Thirumalayampalayam,2022,3.17,1.78,1.41,118,114,102,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Kinathukadavu,2022,9.8,1.98,1.89,95,94,94,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Periya Negamam,2022,4.31,2.16,1.24,142,141,120,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Pollachi,2022,96.26,22.36,16.83,1383,1374,1318,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Zamin Uthukuli,2022,6.69,2.03,1.1,124,109,94,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Suleeswaranpatti,2022,24.76,8.25,4.82,521,512,462,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Samathur,2022,6.99,3.0,2.02,196,145,126,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Anaimalai,2022,26.61,11.33,5.05,732,732,697,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Odaiyakulam,2022,18.11,8.25,5.53,550,333,233,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Vettaikaranpudur,2022,24.64,11.77,4.85,783,401,162,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Kottur,2022,10.56,4.62,2.63,305,170,134,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Valparai,2022,14.92,3.89,2.32,258,258,187,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Muthur,2022,7.96,3.18,2.27,213,119,105,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Kangeyam,2022,25.83,6.81,5.1,379,369,360,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Vellakoil,2022,19.26,7.57,6.07,484,475,454,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Rudravathi,2022,8.79,4.21,2.69,281,85,65,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Kannivadi,2022,2.59,1.44,0.79,96,51,50,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Mulanur,2022,11.44,5.45,2.47,362,103,89,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Kolathupalayam,2022,14.7,6.96,4.28,463,231,184,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Dharapuram,2022,23.75,8.98,8.84,568,468,422,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Chinnakkampalayam,2022,5.04,2.76,1.87,185,121,76,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Kunnathur,2022,5.58,2.38,1.88,149,85,70,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Avanashi,2022,133.11,24.44,13.48,1500,1108,818,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Thirumuruganpoondi,2022,29.02,6.27,4.92,394,362,355,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Uthukuli,2022,10.21,3.21,2.38,192,116,108,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Velampalayam,2022,7.73,1.11,1.11,51,51,51,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,S.Nallur,2022,9.63,1.49,1.49,64,64,64,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Tiruppur,2022,857.97,250.1,184.62,15927,14283,11838,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Samalapuram,2022,8.74,3.97,2.26,261,140,118,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Palladam,2022,102.83,28.44,21.4,1795,1499,810,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Udumalaipettai,2022,72.62,20.59,19.0,1323,1295,1240,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Dhali,2022,4.32,2.25,1.29,148,89,88,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Kaniyur,2022,2.61,1.19,0.8,77,35,34,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Madathukulam,2022,30.43,9.92,7.16,651,621,584,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Komaralingam,2022,10.3,4.91,2.72,326,323,288,2022,"Calendar Year (Jan - Dec), 2022"
Tamil Nadu,Sankaramanallur,2022,6.46,3.06,2.14,202,199,174,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Dhammaiguda,2022,0.88,0.1,0.1,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Haliya,2022,0.16,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Thukkuguda,2022,0.69,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Kyathanpally,2022,0.66,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Luxettipet,2022,0.12,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Naspur,2022,0.94,0.08,0.08,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Chennur,2022,18.15,4.5,,300,300,,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Banswada,2022,91.05,15.54,,1036,248,228,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Yellareddy,2022,18.15,4.5,,300,160,,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Manthani,2022,0.1,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Pedapalli,2022,49.14,10.21,4.24,649,649,331,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Sulthanabad,2022,0.18,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Vemulawada,2022,62.26,14.01,4.89,883,883,111,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Jammikunta,2022,33.93,8.07,5.25,525,525,325,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Husnabad,2022,37.39,8.8,3.28,577,329,177,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Huzurabad,2022,38.1,8.48,8.07,543,543,543,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Narayankhed,2022,0.27,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Ramayampet,2022,0.62,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Andole-Jogipet,2022,29.02,6.99,5.04,461,461,461,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Thoopran,2022,0.3,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Gajwel,2022,80.84,19.36,17.86,1274,1274,1274,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Bollaram,2022,2.18,0.22,0.22,10,10,10,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Ameenapur (CT),2022,40.75,4.16,4.16,178,178,178,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Tellapur,2022,4.7,0.63,0.63,25,25,25,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Shankarpally,2022,0.75,0.09,0.09,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Dundigal,2022,10.35,1.12,1.12,49,49,49,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Kompally,2022,3.88,0.4,0.4,18,18,18,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Nizampet,2022,134.73,12.93,12.93,574,574,574,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Gundlapochampally,2022,1.13,0.15,0.15,6,6,6,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Medchal,2022,706.86,71.35,73.03,3164,3164,3164,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Jawaharnagar,2022,1.19,0.15,0.15,6,6,6,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Nagaram,2022,5.7,0.71,0.71,29,29,29,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Pocharam,2022,0.14,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Ghatkesar,2022,4.1,0.5,0.5,20,20,20,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Boduppal,2022,15.29,2.9,0.83,172,172,172,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Peerzadiguda,2022,7.17,0.79,0.79,32,32,32,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Turkayamjal,2022,8.95,1.07,1.07,46,46,46,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Pedda Amberpet,2022,68.22,7.72,10.6,336,336,336,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Jillelaguda,2022,0.6,0.1,0.1,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Meerpet,2022,6.28,0.58,0.58,25,25,25,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Badangpet,2022,241.16,28.5,28.47,1340,1340,1164,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Jalpally,2022,0.55,0.1,0.1,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Narsingi,2022,3.78,0.28,0.28,12,12,12,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Bandlaguda Jagir,2022,3.89,0.35,0.35,15,15,15,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Parigi,2022,18.22,4.53,0.03,301,169,1,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Shamshabad,2022,1.69,0.16,0.16,7,7,7,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Adibatla,2022,0.2,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Ibrahimpatnam,2022,57.36,6.99,9.87,314,314,314,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Kodangal,2022,25.41,6.3,,420,120,,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Kosgi,2022,4.52,0.57,0.57,24,24,24,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Badepalle,2022,135.35,30.04,6.82,1881,1870,912,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Manikonda,2022,12.64,1.03,1.03,46,46,46,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Bhoothpur,2022,1.58,0.26,0.26,11,11,11,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Kalwakurthy,2022,30.35,5.76,5.04,328,328,328,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Achampet,2022,47.0,10.37,4.37,656,656,206,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Nagarkurnool,2022,42.74,6.62,7.1,355,355,355,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Atmakur,2022,0.73,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Kothakota,2022,8.38,0.96,0.96,40,40,40,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Pebbair,2022,3.87,0.6,0.6,24,24,24,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Ieeja,2022,5.76,1.35,3.03,86,86,86,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Kollapur,2022,18.74,4.21,3.82,270,270,20,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Waddepalle,2022,0.45,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Alampur,2022,0.3,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Yadagirigutta,2022,0.5,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Tirumalagiri,2022,0.42,0.09,0.09,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Pochampally,2022,0.39,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Dubbaka,2022,67.21,16.55,6.12,1100,1100,945,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Nakrekal,2022,0.07,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Kothapally,2022,0.68,0.11,0.11,5,5,5,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Devarakonda,2022,42.04,9.62,4.58,610,610,610,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Neredcherla,2022,3.45,0.44,0.44,18,18,18,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Kodad,2022,193.92,26.56,21.52,1289,1289,1289,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Huzurnagar,2022,24.92,2.97,6.33,126,126,126,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Cherial,2022,0.16,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Parakal,2022,31.03,7.59,2.41,504,504,4,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Bhupalpalle,2022,58.95,14.52,5.88,966,966,686,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Kalwapalle,2022,0.25,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Narsampet,2022,,,5.76,,,,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Thorrur,2022,12.45,2.98,0.08,197,197,52,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Mahabubabad,2022,37.2,7.51,6.91,452,452,292,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Khanapur,2022,3.5,0.48,0.48,20,20,20,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Madhira,2022,25.2,3.18,5.76,136,136,116,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Adilabad,2022,174.39,34.99,14.77,2087,2087,1457,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Kagaznagar,2022,34.96,7.98,3.66,514,514,364,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Bhainsa,2022,51.46,12.34,8.27,814,814,214,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Nirmal,2022,165.67,39.88,5.98,2586,1994,1586,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Bellampalle,2022,34.69,8.49,2.97,565,565,81,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Mandamarri,2022,52.41,12.82,3.01,852,852,566,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Mancherial,2022,91.64,15.57,10.33,915,915,763,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Armoor,2022,17.74,3.52,4.12,210,210,50,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Nizamabad,2022,330.62,58.76,40.61,3376,3490,2062,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Bodhan,2022,57.28,12.46,3.76,790,790,490,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Kamareddy,2022,80.39,14.64,8.34,847,847,847,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Ramagundam,2022,56.93,13.19,8.22,864,864,574,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Jagtial,2022,284.12,69.25,26.41,4585,4585,1190,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Korutla,2022,23.27,5.33,3.56,339,339,109,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Metpally,2022,19.96,4.87,7.72,319,319,119,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Karimnagar,2022,327.08,50.05,46.38,2504,2554,2504,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Sircilla,2022,136.13,31.19,13.37,2007,2147,2041,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Medak,2022,255.35,38.03,34.08,2061,2061,1807,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Siddipet,2022,294.39,52.66,27.22,3146,3146,3146,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Zahirabad,2022,64.94,15.67,2.89,1034,1034,1034,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Sadasivpet,2022,32.62,6.88,4.51,418,418,418,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Sangareddy,2022,299.41,31.61,31.61,1364,1556,1364,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,GHMC,2022,17729.11,2380.88,1612.66,139697,149301,136136,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Secunderabad (CB),2022,1769.02,183.89,183.89,8180,8180,8180,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Vikarabad,2022,15.26,3.01,2.35,188,188,28,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Tandur,2022,54.66,13.33,4.94,881,618,246,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Mahbubnagar,2022,470.26,83.65,52.96,4722,4722,4182,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Narayanpet,2022,32.86,7.35,2.31,457,457,65,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Wanaparthy,2022,112.78,23.1,7.75,1438,1144,682,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Gadwal,2022,56.29,10.89,5.37,671,671,671,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Bhongir,2022,51.11,10.73,4.27,657,657,581,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Suryapet,2022,208.79,32.62,23.75,1767,2330,1829,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Nalgonda,2022,258.84,41.19,36.15,1948,1948,1948,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Miryalaguda,2022,136.61,23.11,18.07,1172,1271,1172,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Warangal,2022,874.02,125.33,100.15,6677,6677,5770,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Jangaon,2022,65.06,13.9,7.3,868,868,576,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Manuguru,2022,4.84,1.2,0.96,80,80,80,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Palwancha,2022,46.81,8.85,14.61,523,523,267,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Kothagudem,2022,58.35,13.38,6.0,874,1337,526,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Yellandu,2022,,,2.88,,,,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Sathupalli,2022,21.77,4.19,4.07,255,255,199,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Khammam,2022,735.06,97.26,112.88,5088,5356,4812,2022,"Calendar Year (Jan - Dec), 2022"
Telangana,Shadnagar,2022,129.47,29.19,13.91,1860,1860,1804,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Mohanpur,2022,121.6,66.91,37.28,4455,3868,2500,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Jirania,2022,51.16,25.99,31.3,1711,1525,1159,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Melaghar,2022,86.87,47.87,32.91,3189,2771,2097,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Panisagar,2022,25.7,13.9,9.96,926,813,614,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Khowai,2022,96.08,59.62,36.05,3624,3022,2331,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Teliamura,2022,64.97,35.73,29.55,2377,2061,1697,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Ranirbazar,2022,59.25,32.65,16.85,2174,1480,1013,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Agartala,2022,1365.92,659.48,452.93,40024,28040,21220,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Bishalgarh,2022,63.17,34.31,23.63,2280,2078,1529,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Sonamura,2022,63.26,34.83,25.92,2321,1985,1633,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Udaipur,2022,122.26,46.74,34.11,2973,2675,2303,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Amarpur,2022,60.52,40.01,32.52,1890,1783,1636,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Santir Bazar,2022,62.05,34.04,23.83,2265,1808,1409,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Belonia,2022,82.99,45.2,33.74,3011,2709,2222,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Sabroom,2022,44.18,27.87,22.11,1435,1342,1169,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Kamalpur,2022,94.09,51.91,25.26,3459,2548,1814,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Ambassa,2022,86.34,47.12,36.61,3129,2629,2253,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Kailasahar,2022,119.73,66.09,46.27,4406,3918,3226,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Dharmanagar,2022,99.43,54.24,42.18,3615,2968,2342,2022,"Calendar Year (Jan - Dec), 2022"
Tripura,Kumarghat,2022,75.66,47.41,36.52,2512,2302,1904,2022,"Calendar Year (Jan - Dec), 2022"
Dadra and Nagar Haveli and Daman and Diu,Diu,2022,14.39,5.63,2.74,373,96,81,2022,"Calendar Year (Jan - Dec), 2022"
Dadra and Nagar Haveli and Daman and Diu,Daman,2022,125.09,31.61,29.11,1514,1457,1373,2022,"Calendar Year (Jan - Dec), 2022"
Dadra and Nagar Haveli and Daman and Diu,Silvassa,2022,557.17,127.29,110.73,6287,6229,4124,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Khanjahanpur,2022,0.26,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Rampur,2022,0.34,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Nasirpur,2022,0.12,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Sujru,2022,0.94,0.11,0.11,5,5,5,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Bilaspur,2022,0.23,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Nasirpur,2022,0.08,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Sarwat (CT),2022,0.18,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Almaspur (CT),2022,1.04,0.15,0.15,6,6,6,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Kukra (CT),2022,0.32,0.07,0.07,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Akbarpur,2022,0.74,0.19,0.19,8,8,8,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Aghwanpur,2022,43.92,17.13,10.65,1138,1138,805,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Pakbara,2022,57.61,22.74,17.93,1516,1253,925,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Dhakiya,2022,17.78,7.02,5.72,468,468,391,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Harra,2022,21.29,8.38,3.24,559,528,195,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Khiwai,2022,42.08,16.56,5.61,1104,1070,299,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Shahjahanpur,2022,30.78,11.72,8.49,777,764,645,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Nithari urf Suthaari,2022,1.34,0.18,0.18,8,8,8,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Parthla Khanjarpur,2022,0.32,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Masuri,2022,0.39,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Raghunath Pur,2022,1.13,0.15,0.15,6,6,6,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Khora,2022,7.18,1.21,1.21,53,53,53,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Ibrahimpur Tasauli,2022,0.74,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Kandauli,2022,0.1,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Azampur,2022,0.07,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Dahpa,2022,0.17,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Himmat Nagar,2022,1.1,0.16,0.16,7,7,7,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Shahpur Faraula,2022,1.6,0.26,0.26,11,11,11,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Narainpur Vaska,2022,0.16,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Bhovapur,2022,0.33,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Basi Bramhauddinpur,2022,0.25,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Dehra,2022,0.52,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Dhaulana,2022,0.63,0.12,0.12,6,6,6,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Nandpur,2022,0.02,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Naraina,2022,0.1,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Lalpur,2022,0.48,0.13,0.13,5,5,5,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Udaipur,2022,1.77,0.4,0.4,20,20,20,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Nawada,2022,0.24,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Girdharpur Tumrail,2022,0.06,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Firozpur,2022,0.08,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Alampur,2022,0.11,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Shahbuddinpur Nagar,2022,0.14,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Baroda Sinhani,2022,0.09,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Uttar Pradesh,Harsinhpur,2022,0.09,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
