srcStateName,City,Year,StateCode,StateName,IntermediateRatio
Uttar Pradesh,Ajhuwa,2021,9,UTTAR PRADESH,1
Gujarat,Bharthana Kosad,2021,24,GUJARAT,1
Gujarat,Randheja,2021,24,GUJARAT,1
Karnataka,Devadurga,2021,29,KARNATAKA,1
Bihar,Bikarmaganj,2021,10,BIHAR,1
Telangana,Huzurnagar,2021,36,TELANGANA,1
Tamil Nadu,Thiruppukuzhi,2021,33,TAMIL NADU,1
Tamil Nadu,Athipattu,2021,33,TAMIL NADU,1
West Bengal,North Barrackpore,2021,19,WEST BENGAL,1
Tamil Nadu,Keeramangalam,2021,33,TAMIL NADU,1
Bihar,Makhdumpur,2021,10,BIHAR,1
Rajasthan,Balrampura,2021,8,RAJASTHAN,1
Assam,Amguri,2021,18,ASSAM,1
Tamil Nadu,Thangi,2021,33,TAMIL NADU,1
Gujarat,Dakhkhanvada,2021,24,GUJARAT,1
Telangana,Ieeja,2021,36,TELANGANA,1
Gujarat,Pratappura,2021,24,GUJARAT,1
West Bengal,Bolpur,2021,19,WEST BENGAL,1
Rajasthan,Nokha,2021,8,RAJASTHAN,1
Andhra Pradesh,Gudivada,2021,28,ANDHRA PRADESH,1
Rajasthan,Atoon,2021,8,RAJASTHAN,1
Andhra Pradesh,Buddavaram,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Egumadurai,2021,33,TAMIL NADU,1
Rajasthan,Jodhpur,2021,8,RAJASTHAN,1
Maharashtra,Wada,2021,27,MAHARASHTRA,1
Rajasthan,Chak Saligrampura,2021,8,RAJASTHAN,1
Tamil Nadu,Palugal,2021,33,TAMIL NADU,1
Rajasthan,Samoli,2021,8,RAJASTHAN,1
Maharashtra,Hinganghat,2021,27,MAHARASHTRA,1
Gujarat,Kathlal,2021,24,GUJARAT,1
Uttar Pradesh,Sikanderpur(NP),2021,9,UTTAR PRADESH,1
Maharashtra,Sangamner,2021,27,MAHARASHTRA,1
Punjab,Alawalpur,2021,3,PUNJAB,1
Rajasthan,Nandwan,2021,8,RAJASTHAN,1
Karnataka,Kushtagi,2021,29,KARNATAKA,1
Uttar Pradesh,Garautha,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Thiriya Nizamat Khan,2021,9,UTTAR PRADESH,1
Tamil Nadu,Abiramam,2021,33,TAMIL NADU,1
Himachal Pradesh,Bhota,2021,2,HIMACHAL PRADESH,1
Maharashtra,Mohol,2021,27,MAHARASHTRA,1
Rajasthan,Swaroopganj,2021,8,RAJASTHAN,1
Punjab,Hariana,2021,3,PUNJAB,1
Uttar Pradesh,Sambhal,2021,9,UTTAR PRADESH,1
Jammu and Kashmir,Kulgam,2021,1,JAMMU AND KASHMIR,1
Rajasthan,Todabhim,2021,8,RAJASTHAN,1
Rajasthan,Saweena Khera (Rural),2021,8,RAJASTHAN,1
Tamil Nadu,Thirumalayampalayam,2021,33,TAMIL NADU,1
Puducherry,Bahour,2021,34,PUDUCHERRY,1
Uttar Pradesh,Dhoom Manikpur,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Nelapadu,2021,28,ANDHRA PRADESH,1
Maharashtra,Ulhasnagar,2021,27,MAHARASHTRA,1
Tamil Nadu,Mevalurkuppam,2021,33,TAMIL NADU,1
Uttar Pradesh,Lakhanwali,2021,9,UTTAR PRADESH,1
Tamil Nadu,Velapakkam,2021,33,TAMIL NADU,1
Uttar Pradesh,Wazirganj,2021,9,UTTAR PRADESH,1
Gujarat,Gandevi,2021,24,GUJARAT,1
Tamil Nadu,Thirparappu,2021,33,TAMIL NADU,1
Uttar Pradesh,Jhansi(CB),2021,9,UTTAR PRADESH,1
Chhattisgarh,Gharghoda,2021,22,CHHATTISGARH,1
Telangana,Gajwel,2021,36,TELANGANA,1
Uttar Pradesh,Misrikh-Cum-Neemsar,2021,9,UTTAR PRADESH,1
Tamil Nadu,Uppiliapuram,2021,33,TAMIL NADU,1
West Bengal,Gopalnagar,2021,19,WEST BENGAL,1
Maharashtra,Gotadpanjri,2021,27,MAHARASHTRA,1
Karnataka,Yelandur,2021,29,KARNATAKA,1
Tamil Nadu,Arani,2021,33,TAMIL NADU,1
Rajasthan,Niwaroo,2021,8,RAJASTHAN,1
Karnataka,Guledgudda,2021,29,KARNATAKA,1
Uttar Pradesh,Dildarnagar Fatehpur Bazar,2021,9,UTTAR PRADESH,1
Chhattisgarh,Lawan,2021,22,CHHATTISGARH,1
Uttar Pradesh,Kanpur(CB),2021,9,UTTAR PRADESH,1
Tamil Nadu,Ponnamaravathi,2021,33,TAMIL NADU,1
Maharashtra,Shirpur-Warwade,2021,27,MAHARASHTRA,1
Maharashtra,Kale,2021,27,MAHARASHTRA,1
Uttar Pradesh,Sikanderpur,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Maharajganj (NPP),2021,9,UTTAR PRADESH,1
Madhya Pradesh,Satai,2021,23,MADHYA PRADESH,1
Chhattisgarh,Chhuriya,2021,22,CHHATTISGARH,1
Haryana,Barara,2021,6,HARYANA,1
Andhra Pradesh,Narsipatnam,2021,28,ANDHRA PRADESH,1
Kerala,Adoor,2021,32,KERALA,1
Karnataka,Tekkalakote,2021,29,KARNATAKA,1
Jharkhand,Deoghar,2021,20,JHARKHAND,1
Tamil Nadu,Kalambakkam,2021,33,TAMIL NADU,1
Tamil Nadu,Kannankurichi,2021,33,TAMIL NADU,1
Madhya Pradesh,Jaithari,2021,23,MADHYA PRADESH,1
Chhattisgarh,Bhopalpattanam,2021,22,CHHATTISGARH,1
Chhattisgarh,Pakhanjur,2021,22,CHHATTISGARH,1
Kerala,Vaikom,2021,32,KERALA,1
Tamil Nadu,Tittakudi,2021,33,TAMIL NADU,1
Andhra Pradesh,Kantamraju Konduru,2021,28,ANDHRA PRADESH,1
Madhya Pradesh,Shahpura,2021,23,MADHYA PRADESH,1
Kerala,Kochi,2021,32,KERALA,1
Bihar,Nokha,2021,10,BIHAR,1
Bihar,Hilsa,2021,10,BIHAR,1
Rajasthan,Chak Jaisinghpura,2021,8,RAJASTHAN,1
Madhya Pradesh,Umaria,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Mantada,2021,28,ANDHRA PRADESH,1
Kerala,Chellanam,2021,32,KERALA,1
Jammu and Kashmir,Ramnagar,2021,1,JAMMU AND KASHMIR,1
Tamil Nadu,Velur Krishnama Naidu Kandigai,2021,33,TAMIL NADU,1
Goa,Pernem,2021,30,GOA,1
Assam,Palasbari,2021,18,ASSAM,1
Kerala,Thodupuzha,2021,32,KERALA,1
Gujarat,Harshadpur,2021,24,GUJARAT,1
Haryana,Kalka,2021,6,HARYANA,1
Andhra Pradesh,Mandapeta,2021,28,ANDHRA PRADESH,1
Karnataka,Chintamani,2021,29,KARNATAKA,1
Maharashtra,Ausa,2021,27,MAHARASHTRA,1
Uttar Pradesh,Kursath(NP),2021,9,UTTAR PRADESH,1
Karnataka,Kolar,2021,29,KARNATAKA,1
Karnataka,Gudibanda,2021,29,KARNATAKA,1
Rajasthan,Lohagal,2021,8,RAJASTHAN,1
Kerala,Piravom,2021,32,KERALA,1
West Bengal,Ramjibanpur,2021,19,WEST BENGAL,1
Karnataka,Ilkal,2021,29,KARNATAKA,1
Punjab,Ramdas,2021,3,PUNJAB,1
Uttarakhand,Pipalkoti,2021,5,UTTARAKHAND,1
Uttar Pradesh,Patiyali,2021,9,UTTAR PRADESH,1
Karnataka,Turuvekere,2021,29,KARNATAKA,1
Bihar,Raxaul Bazar,2021,10,BIHAR,1
Tamil Nadu,Ikkadu,2021,33,TAMIL NADU,1
Punjab,Lalru,2021,3,PUNJAB,1
Haryana,Babupur,2021,6,HARYANA,1
Uttar Pradesh,Gawan,2021,9,UTTAR PRADESH,1
Rajasthan,Jaisalya,2021,8,RAJASTHAN,1
Puducherry,Kottucherry,2021,34,PUDUCHERRY,1
Tamil Nadu,Courtalam,2021,33,TAMIL NADU,1
Maharashtra,Maindargi,2021,27,MAHARASHTRA,1
Meghalaya,Resubelpara,2021,17,MEGHALAYA,1
Rajasthan,Nandra-Khurd,2021,8,RAJASTHAN,1
Maharashtra,Mudkhed,2021,27,MAHARASHTRA,1
Uttar Pradesh,Baghnagar Urf Bakhira,2021,9,UTTAR PRADESH,1
Karnataka,Hubli-Dharwad,2021,29,KARNATAKA,1
Maharashtra,Mehkar,2021,27,MAHARASHTRA,1
Tamil Nadu,Tiruvannamalai,2021,33,TAMIL NADU,1
Maharashtra,Yavatmal,2021,27,MAHARASHTRA,1
Tamil Nadu,Therur,2021,33,TAMIL NADU,1
Maharashtra,Patur,2021,27,MAHARASHTRA,1
Telangana,Palwancha,2021,36,TELANGANA,1
Punjab,Rajpura,2021,3,PUNJAB,1
Tripura,Melaghar,2021,16,TRIPURA,1
Rajasthan,Sujangarh,2021,8,RAJASTHAN,1
Assam,Guwahati,2021,18,ASSAM,1
West Bengal,Kolkata,2021,19,WEST BENGAL,1
Tamil Nadu,Ariyur,2021,33,TAMIL NADU,1
Uttarakhand,Clement Town,2021,5,UTTARAKHAND,1
Rajasthan,Kuchaman City,2021,8,RAJASTHAN,1
Karnataka,Arsikere,2021,29,KARNATAKA,1
Tamil Nadu,Elumalai,2021,33,TAMIL NADU,1
Uttar Pradesh,Amraudha,2021,9,UTTAR PRADESH,1
Gujarat,Pardi,2021,24,GUJARAT,1
Maharashtra,Patoda,2021,27,MAHARASHTRA,1
Kerala,Thalassery,2021,32,KERALA,1
Uttar Pradesh,Jais,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Nandgaon,2021,9,UTTAR PRADESH,1
Maharashtra,Pewtha,2021,27,MAHARASHTRA,1
Maharashtra,Dapoli Camp,2021,27,MAHARASHTRA,1
Uttar Pradesh,Faridpur,2021,9,UTTAR PRADESH,1
Madhya Pradesh,Mandideep,2021,23,MADHYA PRADESH,1
Maharashtra,Nawapur,2021,27,MAHARASHTRA,1
Rajasthan,Debari,2021,8,RAJASTHAN,1
Andhra Pradesh,Yenamalakuduru (CT),2021,28,ANDHRA PRADESH,1
Delhi,East Delhi MCD,2021,7,DELHI,1
Andhra Pradesh,Mangalagiri,2021,28,ANDHRA PRADESH,1
Madhya Pradesh,Barhi,2021,23,MADHYA PRADESH,1
Maharashtra,Manwath,2021,27,MAHARASHTRA,1
Rajasthan,Lordi-Pandit Ji,2021,8,RAJASTHAN,1
Tamil Nadu,Mallur,2021,33,TAMIL NADU,1
Maharashtra,Motala,2021,27,MAHARASHTRA,1
Madhya Pradesh,Vijaypur,2021,23,MADHYA PRADESH,1
Tamil Nadu,Reethapuram,2021,33,TAMIL NADU,1
Uttar Pradesh,Mahamvad,2021,9,UTTAR PRADESH,1
Tamil Nadu,Nazarathpettai,2021,33,TAMIL NADU,1
Rajasthan,Raneri,2021,8,RAJASTHAN,1
Bihar,Teghra,2021,10,BIHAR,1
Andhra Pradesh,Budampadu,2021,28,ANDHRA PRADESH,1
Odisha,Keonjhargarh,2021,21,ODISHA,1
Goa,Panaji,2021,30,GOA,1
Telangana,Nalgonda,2021,36,TELANGANA,1
Punjab,Khem Karan,2021,3,PUNJAB,1
Telangana,Warangal,2021,36,TELANGANA,1
Rajasthan,Keshyawala,2021,8,RAJASTHAN,1
Jammu and Kashmir,Badgam,2021,1,JAMMU AND KASHMIR,1
Uttar Pradesh,Jaswantnagar,2021,9,UTTAR PRADESH,1
Tamil Nadu,Bodinayakanur,2021,33,TAMIL NADU,1
Punjab,Phagwara,2021,3,PUNJAB,1
Maharashtra,Saravali,2021,27,MAHARASHTRA,1
Uttar Pradesh,Jalalabad(NP),2021,9,UTTAR PRADESH,1
Chhattisgarh,Sukma,2021,22,CHHATTISGARH,1
Uttar Pradesh,Mau Aima,2021,9,UTTAR PRADESH,1
Karnataka,Bilgi,2021,29,KARNATAKA,1
Bihar,Mohania,2021,10,BIHAR,1
Rajasthan,Chittora,2021,8,RAJASTHAN,1
Maharashtra,Raver,2021,27,MAHARASHTRA,1
Tamil Nadu,V.Pudupatti,2021,33,TAMIL NADU,1
Uttar Pradesh,Dhanaura,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Purdilnagar,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Budaun,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Satrikh,2021,9,UTTAR PRADESH,1
Tamil Nadu,Lalgudi,2021,33,TAMIL NADU,1
Tamil Nadu,Nerkundram,2021,33,TAMIL NADU,1
Gujarat,Vartej (CT),2021,24,GUJARAT,1
Madhya Pradesh,Dharampuri,2021,23,MADHYA PRADESH,1
Karnataka,Examba,2021,29,KARNATAKA,1
Uttar Pradesh,Mohanpur,2021,9,UTTAR PRADESH,1
Rajasthan,Churu,2021,8,RAJASTHAN,1
Uttar Pradesh,Akbarpur (NPP),2021,9,UTTAR PRADESH,1
Rajasthan,Chamanpura,2021,8,RAJASTHAN,1
Telangana,Devarakonda,2021,36,TELANGANA,1
Mizoram,Lunglei,2021,15,MIZORAM,1
Uttar Pradesh,Bilariaganj,2021,9,UTTAR PRADESH,1
Tamil Nadu,Jambai,2021,33,TAMIL NADU,1
West Bengal,Guskara,2021,19,WEST BENGAL,1
Andhra Pradesh,Kadiri,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Erode,2021,33,TAMIL NADU,1
Madhya Pradesh,Gairatganj,2021,23,MADHYA PRADESH,1
Maharashtra,Dharur,2021,27,MAHARASHTRA,1
Uttar Pradesh,Loni,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Usehat,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Marehra,2021,9,UTTAR PRADESH,1
Gujarat,Bavla,2021,24,GUJARAT,1
Arunachal Pradesh,Dirang,2021,12,ARUNACHAL PRADESH,1
Andhra Pradesh,Kunchanapalle (Part),2021,28,ANDHRA PRADESH,1
Madhya Pradesh,Jhundpura,2021,23,MADHYA PRADESH,1
Uttar Pradesh,Baraula,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Hata,2021,9,UTTAR PRADESH,1
Haryana,Assandh,2021,6,HARYANA,1
West Bengal,Kharar,2021,19,WEST BENGAL,1
Andhra Pradesh,Parchur,2021,28,ANDHRA PRADESH,1
Karnataka,Kumta,2021,29,KARNATAKA,1
Himachal Pradesh,Damrog,2021,2,HIMACHAL PRADESH,1
Tamil Nadu,Ayyampalayam,2021,33,TAMIL NADU,1
Gujarat,Damnagar,2021,24,GUJARAT,1
Rajasthan,Gadwa,2021,8,RAJASTHAN,1
Uttar Pradesh,Firozabad,2021,9,UTTAR PRADESH,1
Telangana,Suryapet,2021,36,TELANGANA,1
Uttar Pradesh,Jahangirpur,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Gundimeda,2021,28,ANDHRA PRADESH,1
Maharashtra,Barshi,2021,27,MAHARASHTRA,1
Assam,Kajalgaon,2021,18,ASSAM,1
Nagaland,Zunheboto,2021,13,NAGALAND,1
Tamil Nadu,Aruppukkottai,2021,33,TAMIL NADU,1
Andhra Pradesh,Yeleswaram,2021,28,ANDHRA PRADESH,1
Rajasthan,Amet,2021,8,RAJASTHAN,1
Tamil Nadu,Jolarpet,2021,33,TAMIL NADU,1
Tamil Nadu,Thiruvaiyaru,2021,33,TAMIL NADU,1
Kerala,Alangad (CT),2021,32,KERALA,1
Uttar Pradesh,Jiyanpur,2021,9,UTTAR PRADESH,1
Rajasthan,Kesrisinghpur,2021,8,RAJASTHAN,1
Odisha,Kotpad,2021,21,ODISHA,1
Madhya Pradesh,Seoni-Malwa,2021,23,MADHYA PRADESH,1
Karnataka,Siruguppa,2021,29,KARNATAKA,1
Chhattisgarh,Bilha,2021,22,CHHATTISGARH,1
Uttar Pradesh,Bighapur,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Kundarki,2021,9,UTTAR PRADESH,1
Tamil Nadu,Valangaiman,2021,33,TAMIL NADU,1
Uttar Pradesh,Jafarabad,2021,9,UTTAR PRADESH,1
Rajasthan,Antah,2021,8,RAJASTHAN,1
Rajasthan,Kishorpura,2021,8,RAJASTHAN,1
Andhra Pradesh,Ibrahimpatnam,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Aralvaimozhi,2021,33,TAMIL NADU,1
Mizoram,Lawngtlai,2021,15,MIZORAM,1
Assam,Howraghat,2021,18,ASSAM,1
Rajasthan,Kekri,2021,8,RAJASTHAN,1
Kerala,Chavakkad,2021,32,KERALA,1
Haryana,Badha,2021,6,HARYANA,1
Chhattisgarh,Gariyaband,2021,22,CHHATTISGARH,1
Tamil Nadu,Tirur,2021,33,TAMIL NADU,1
Madhya Pradesh,Boda,2021,23,MADHYA PRADESH,1
Maharashtra,Malkapur(MCI),2021,27,MAHARASHTRA,1
Andhra Pradesh,Gurazala,2021,28,ANDHRA PRADESH,1
Maharashtra,Buldana,2021,27,MAHARASHTRA,1
Haryana,Pinjore,2021,6,HARYANA,1
Goa,Sanquelim,2021,30,GOA,1
Gujarat,Halvad,2021,24,GUJARAT,1
Tamil Nadu,Veerapandi,2021,33,TAMIL NADU,1
Maharashtra,Jambe,2021,27,MAHARASHTRA,1
Bihar,Bhagalpur,2021,10,BIHAR,1
Tripura,Sabroom,2021,16,TRIPURA,1
Assam,Mahur,2021,18,ASSAM,1
Tamil Nadu,Thirunageswaram,2021,33,TAMIL NADU,1
Madhya Pradesh,Jatara,2021,23,MADHYA PRADESH,1
Madhya Pradesh,Chhapiheda,2021,23,MADHYA PRADESH,1
Uttar Pradesh,Renukoot,2021,9,UTTAR PRADESH,1
Maharashtra,Satana,2021,27,MAHARASHTRA,1
Uttar Pradesh,Allahabad (CB),2021,9,UTTAR PRADESH,1
Punjab,Faridkot,2021,3,PUNJAB,1
Madhya Pradesh,Damoh,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Katevaram,2021,28,ANDHRA PRADESH,1
West Bengal,Champdani,2021,19,WEST BENGAL,1
Jharkhand,Nagar Uttari,2021,20,JHARKHAND,1
Himachal Pradesh,Dharampur,2021,2,HIMACHAL PRADESH,1
Uttar Pradesh,Chhaprauli,2021,9,UTTAR PRADESH,1
Bihar,Kataiya,2021,10,BIHAR,1
Tamil Nadu,Sathankulam,2021,33,TAMIL NADU,1
Kerala,Mattannur,2021,32,KERALA,1
Uttar Pradesh,Lakhna,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Thondangi,2021,28,ANDHRA PRADESH,1
Maharashtra,Mundhava,2021,27,MAHARASHTRA,1
Gujarat,Bamroli,2021,24,GUJARAT,1
Jharkhand,Bishrampur,2021,20,JHARKHAND,1
Tamil Nadu,Verkilambi,2021,33,TAMIL NADU,1
Gujarat,Dhinchda,2021,24,GUJARAT,1
Himachal Pradesh,Rawalsar,2021,2,HIMACHAL PRADESH,1
Madhya Pradesh,Harda,2021,23,MADHYA PRADESH,1
Madhya Pradesh,Gotegaon,2021,23,MADHYA PRADESH,1
Madhya Pradesh,Birsinghpur,2021,23,MADHYA PRADESH,1
Gujarat,Valsad(INA),2021,24,GUJARAT,1
Gujarat,Viramgam,2021,24,GUJARAT,1
Tamil Nadu,Keeranur,2021,33,TAMIL NADU,1
Karnataka,Byadgi,2021,29,KARNATAKA,1
Assam,Doboka,2021,18,ASSAM,1
Maharashtra,Tarsa,2021,27,MAHARASHTRA,1
Tamil Nadu,Thenkarai- Coimbatore,2021,33,TAMIL NADU,1
Madhya Pradesh,Akoda,2021,23,MADHYA PRADESH,1
Tamil Nadu,Kayalpattinam,2021,33,TAMIL NADU,1
Gujarat,Bareja,2021,24,GUJARAT,1
Maharashtra,Dondaicha-Warwade,2021,27,MAHARASHTRA,1
Rajasthan,Kharda Randheer,2021,8,RAJASTHAN,1
Madhya Pradesh,Kakarhati,2021,23,MADHYA PRADESH,1
Maharashtra,Malegaon Jahangir,2021,27,MAHARASHTRA,1
Tamil Nadu,Nilakkottai,2021,33,TAMIL NADU,1
Chhattisgarh,Fingeshwar,2021,22,CHHATTISGARH,1
Tamil Nadu,Ranipettai,2021,33,TAMIL NADU,1
Uttarakhand,Chamba,2021,5,UTTARAKHAND,1
Andhra Pradesh,Gudivada (R),2021,28,ANDHRA PRADESH,1
Goa,Margao,2021,30,GOA,1
Chhattisgarh,Naya Baradwar,2021,22,CHHATTISGARH,1
Bihar,Rosera,2021,10,BIHAR,1
Rajasthan,Shyosinghpura Shyopura,2021,8,RAJASTHAN,1
Maharashtra,Lanja,2021,27,MAHARASHTRA,1
Uttar Pradesh,Baghpat,2021,9,UTTAR PRADESH,1
Karnataka,Naganur,2021,29,KARNATAKA,1
Gujarat,Kukarvada,2021,24,GUJARAT,1
Uttar Pradesh,Tehra Mahaban,2021,9,UTTAR PRADESH,1
Maharashtra,Pauni,2021,27,MAHARASHTRA,1
Andhra Pradesh,Sulluru,2021,28,ANDHRA PRADESH,1
Chhattisgarh,Charama,2021,22,CHHATTISGARH,1
Tamil Nadu,Usilampatti,2021,33,TAMIL NADU,1
Maharashtra,Jamner,2021,27,MAHARASHTRA,1
Gujarat,Dodka,2021,24,GUJARAT,1
Andhra Pradesh,M.Venkatapuram,2021,28,ANDHRA PRADESH,1
Jammu and Kashmir,Frisal,2021,1,JAMMU AND KASHMIR,1
Karnataka,Nelamangala,2021,29,KARNATAKA,1
Andhra Pradesh,Narasaraopet,2021,28,ANDHRA PRADESH,1
Maharashtra,Pasthal (CT),2021,27,MAHARASHTRA,1
Jammu and Kashmir,Srinagar,2021,1,JAMMU AND KASHMIR,1
Rajasthan,Sangariya (CT),2021,8,RAJASTHAN,1
Punjab,Mukerian,2021,3,PUNJAB,1
Tamil Nadu,Mallasamudram,2021,33,TAMIL NADU,1
Gujarat,Navarangpura,2021,24,GUJARAT,1
Uttar Pradesh,Shahbuddinpur Nagar,2021,9,UTTAR PRADESH,1
Tamil Nadu,Palayam,2021,33,TAMIL NADU,1
Andhra Pradesh,Kesarapalle,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Chitrakoot Dham,2021,9,UTTAR PRADESH,1
Karnataka,Bagepalli,2021,29,KARNATAKA,1
Himachal Pradesh,Sudharag,2021,2,HIMACHAL PRADESH,1
Telangana,Thorrur,2021,36,TELANGANA,1
Gujarat,Kalol INA,2021,24,GUJARAT,1
Tamil Nadu,Thirupandiyur,2021,33,TAMIL NADU,1
Tamil Nadu,Nochili,2021,33,TAMIL NADU,1
Uttar Pradesh,Ramnagar(NPP),2021,9,UTTAR PRADESH,1
Maharashtra,Nanded Waghala,2021,27,MAHARASHTRA,1
Odisha,Kashinagar,2021,21,ODISHA,1
Andhra Pradesh,Vedanthapuram,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Bhatni Bazar,2021,9,UTTAR PRADESH,1
Gujarat,Keshod,2021,24,GUJARAT,1
Karnataka,Channapatna,2021,29,KARNATAKA,1
Tamil Nadu,Chidambaram,2021,33,TAMIL NADU,1
Maharashtra,Akurdi,2021,27,MAHARASHTRA,1
Andhra Pradesh,Payakaraopeta,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,China Avutapalle,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Chipyana Buzurg (CT),2021,9,UTTAR PRADESH,1
Tripura,Belonia,2021,16,TRIPURA,1
Assam,Langhin,2021,18,ASSAM,1
Madhya Pradesh,Chhapra,2021,23,MADHYA PRADESH,1
Tamil Nadu,Manachanallur,2021,33,TAMIL NADU,1
Uttar Pradesh,Eka,2021,9,UTTAR PRADESH,1
Rajasthan,Amer Chak No.1,2021,8,RAJASTHAN,1
Maharashtra,Manjari Budruk,2021,27,MAHARASHTRA,1
Uttar Pradesh,Shivli,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Pedapalem,2021,28,ANDHRA PRADESH,1
West Bengal,Islampur,2021,19,WEST BENGAL,1
Telangana,Mandamarri,2021,36,TELANGANA,1
Andhra Pradesh,Telaprolu,2021,28,ANDHRA PRADESH,1
Gujarat,Zundal,2021,24,GUJARAT,1
Madhya Pradesh,Chanderi,2021,23,MADHYA PRADESH,1
Jammu and Kashmir,Kunzer,2021,1,JAMMU AND KASHMIR,1
Odisha,Barapali,2021,21,ODISHA,1
West Bengal,Raiganj,2021,19,WEST BENGAL,1
Assam,Barpeta Road,2021,18,ASSAM,1
Madhya Pradesh,Majholi,2021,23,MADHYA PRADESH,1
Maharashtra,Kalat,2021,27,MAHARASHTRA,1
Assam,Badarpur,2021,18,ASSAM,1
Maharashtra,Nerala,2021,27,MAHARASHTRA,1
Nagaland,Naginimora,2021,13,NAGALAND,1
Jammu and Kashmir,Rajauri,2021,1,JAMMU AND KASHMIR,1
Karnataka,Bhagyanagar,2021,29,KARNATAKA,1
Rajasthan,Kherli,2021,8,RAJASTHAN,1
Andhra Pradesh,Macherla,2021,28,ANDHRA PRADESH,1
Maharashtra,Desaiganj,2021,27,MAHARASHTRA,1
Uttar Pradesh,Sahaspur,2021,9,UTTAR PRADESH,1
Meghalaya,Nongstoin,2021,17,MEGHALAYA,1
Maharashtra,Niharwani,2021,27,MAHARASHTRA,1
Tamil Nadu,Govindavadi,2021,33,TAMIL NADU,1
Andhra Pradesh,Gotivada,2021,28,ANDHRA PRADESH,1
Gujarat,Mahudha,2021,24,GUJARAT,1
Gujarat,Unjha,2021,24,GUJARAT,1
Uttar Pradesh,Bewar,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Chalivendrapalem,2021,28,ANDHRA PRADESH,1
Tamil Nadu,T.Kallupatti,2021,33,TAMIL NADU,1
Maharashtra,Mahur,2021,27,MAHARASHTRA,1
Uttar Pradesh,Kampil,2021,9,UTTAR PRADESH,1
Tamil Nadu,Coonoor,2021,33,TAMIL NADU,1
Uttarakhand,Ranikhet,2021,5,UTTARAKHAND,1
Rajasthan,Itawa,2021,8,RAJASTHAN,1
Tamil Nadu,Jalakandapuram,2021,33,TAMIL NADU,1
Tamil Nadu,Vellakoil,2021,33,TAMIL NADU,1
Uttar Pradesh,Haibatpur,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Aurangabad,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Shahganj,2021,9,UTTAR PRADESH,1
Chhattisgarh,Bhatgaon(NP),2021,22,CHHATTISGARH,1
Maharashtra,Hivare,2021,27,MAHARASHTRA,1
Uttar Pradesh,Salarpur Kalan,2021,9,UTTAR PRADESH,1
Madhya Pradesh,Raisen,2021,23,MADHYA PRADESH,1
Assam,Rangapara,2021,18,ASSAM,1
Jharkhand,Telodih,2021,20,JHARKHAND,1
Tamil Nadu,Kadambur,2021,33,TAMIL NADU,1
Andhra Pradesh,Malakacherla,2021,28,ANDHRA PRADESH,1
West Bengal,Gobardanga,2021,19,WEST BENGAL,1
Karnataka,Ankola,2021,29,KARNATAKA,1
Tamil Nadu,Unamancheri,2021,33,TAMIL NADU,1
Andhra Pradesh,Jaggayyapeta Agraharam,2021,28,ANDHRA PRADESH,1
Karnataka,Kunigal,2021,29,KARNATAKA,1
Meghalaya,Nongpoh,2021,17,MEGHALAYA,1
Uttar Pradesh,Dewa,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Palacole (R),2021,28,ANDHRA PRADESH,1
Odisha,Chikiti,2021,21,ODISHA,1
Mizoram,Champhai,2021,15,MIZORAM,1
Karnataka,Managuli,2021,29,KARNATAKA,1
Uttar Pradesh,Charkhari,2021,9,UTTAR PRADESH,1
Tamil Nadu,Nellikuppam,2021,33,TAMIL NADU,1
Bihar,Nirmali,2021,10,BIHAR,1
West Bengal,Suri,2021,19,WEST BENGAL,1
Karnataka,Karkal,2021,29,KARNATAKA,1
Assam,Jorhat,2021,18,ASSAM,1
West Bengal,Diamond Harbour,2021,19,WEST BENGAL,1
Gujarat,Pipali,2021,24,GUJARAT,1
West Bengal,Barrackpore,2021,19,WEST BENGAL,1
Gujarat,Kutiyana,2021,24,GUJARAT,1
Andhra Pradesh,Anaparthy,2021,28,ANDHRA PRADESH,1
