ROWID,Country,State LGD Code,State,YearCode,Year,City name,Location name,Number of Monitoring Days,Minimum Concentration of Sulphur Dioxide (SO2) (24-hourly average),Maximum Concentration of Sulphur Dioxide (SO2) (24-hourly average),Concentration of Sulphur Dioxide (SO2) (Annual average)
1287,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Allahabad,Jhonstonganj/cooperative Bank,115.0,2.0,12.0,4.0
1288,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Allahabad,Rambagh/Parag Dairy,105.0,2.0,9.0,3.0
1289,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Allahabad,Square crossing circle of Laxmi Talkies,99.0,2.0,15.0,5.0
1290,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Anpara,"Anpara Colony, Sonabhadra",96.0,11.0,23.0,18.0
1291,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Anpara,"Renusagar Colony, Sonabhadra",94.0,11.0,24.0,18.0
1292,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Bareily,"Indian oetrol pump, Civil Line",104.0,10.0,44.0,16.0
1293,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Bareily,IVRI Izatnaga,105.0,7.0,45.0,13.0
1294,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Firozabad,Center for Development of Glass Industry,103.0,6.0,12.0,8.0
1295,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Firozabad,Raza ka Tal,105.0,6.0,11.0,8.0
1296,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Firozabad,Tilak Nagar,103.0,6.0,12.0,8.0
1297,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Gajraula,"Indira Chowk, J.P. Nagar",100.0,6.0,43.0,22.0
1298,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Gajraula,"Raunaq Auto Ltd, J.P. Nagar",99.0,5.0,37.0,18.0
1299,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Ghaziabad,"Atlas Cycles Industries, Sahibabad Ind. area",86.0,6.0,51.0,22.0
1300,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Ghaziabad,Bulandshaar Road Industrial Area,95.0,7.0,46.0,20.0
1301,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Gorakpur,"India Glycol Ltd. Gida, Gorakhpur",105.0,20.0,58.0,40.0
1302,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Gorakpur,"Jalkal, Muncipal Corporation, Golghar",105.0,13.0,52.0,34.0
1303,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Gorakpur,"M. M.M. Engineering College, Gorakhpur",105.0,2.0,25.0,11.0
1304,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Jhansi,Manik Chawk / Jal chauraha,119.0,4.0,8.0,6.0
1305,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Jhansi,Veeranga Nagar,119.0,4.0,16.0,6.0
1306,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Kanpur,"Associated Chem Pvt Ltd, Fazalganj, Panki, Site5",78.0,7.0,9.0,8.0
1307,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Kanpur,Chamber Of Commerce Darshanpurwa / Deputy ka Parao,90.0,7.0,9.0,8.0
1308,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Kanpur,"Dada Nagar, Kanpur",84.0,2.0,106.0,14.0
1309,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Kanpur,"Forest & Training Centre, Kidwai Nagar",94.0,6.0,9.0,8.0
1310,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Kanpur,"Head Post Office, Govind Nagar / Dabauli / Shastri NGR",71.0,6.0,9.0,8.0
1311,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Kanpur,"I.I.T. Campus, Kanpur",82.0,2.0,2.0,2.0
1312,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Kanpur,Indian Institute of Technology,48.0,2.0,2.0,2.0
1313,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Kanpur,Jajmau / Awas Vikas,90.0,6.0,9.0,8.0
1314,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Kanpur,"Ramadevi, Kanpur",90.0,2.0,11.0,4.0
1315,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Khurja,Ahirpara,83.0,16.0,22.0,20.0
1316,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Khurja,Central Glass & Ceramic Research Institute,88.0,18.0,25.0,22.0
1317,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Lucknow,Aminabad / S.M.K Chowk,108.0,5.0,25.0,9.0
1318,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Lucknow,"Ansal Technical Institute Campus, Ansal API",95.0,5.0,13.0,8.0
1319,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Lucknow,"Chandganj Garden, Aliganj",97.0,4.0,12.0,8.0
1320,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Lucknow,"Kapoor Hotel, Hazratganj",87.0,5.0,13.0,9.0
1321,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Lucknow,Mahanagar,89.0,4.0,15.0,8.0
1322,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Lucknow,Nagar Nigam,101.0,5.0,16.0,8.0
1323,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Lucknow,Talkatora,90.0,5.0,12.0,8.0
1324,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Lucknow,Vikas Khand,108.0,2.0,6.0,2.0
1325,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Mathura,"CETP, Industrial Area, Mathura",70.0,10.0,16.0,13.0
1326,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Mathura,"RO. UPPCB, 65 Baldevpuri, Maholi Road",69.0,8.0,13.0,11.0
1327,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Meerut,Begum Bridge,60.0,7.0,12.0,8.0
1328,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Meerut,Thana Railway Road / Kesarganj,53.0,6.0,8.0,6.0
1329,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Moradabad,"Central Police Hospital, Civil Lines",99.0,5.0,39.0,17.0
1330,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Moradabad,"Hindu College, Station Road",98.0,8.0,50.0,23.0
1331,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Noida,GeePee Electroplating and Eng. Work,89.0,6.0,53.0,21.0
1332,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Noida,"UP PPCB, E12/1, Sector  1",91.0,7.0,53.0,19.0
1333,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Raebareli,Amawan Road Ind. Area Raebareli,69.0,10.0,12.0,11.0
1334,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Raebareli,Khoya mandi Tiraha Lucknow Road Raebareli,70.0,11.0,16.0,14.0
1335,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Raebareli,"Town Hall Colony, Ahmad Nagar, Gulab Road",69.0,7.0,10.0,9.0
1336,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Saharanpur,"SREA, IIT Roorkee, Saharanpur Campus",74.0,13.0,25.0,17.0
1337,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Saharanpur,"UPCL S.E. Office, Near Clock Tower",81.0,13.0,28.0,18.0
1338,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Unnao,"H. No. 5, Krishna Nagar",97.0,7.0,13.0,9.0
1339,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Unnao,"IIA Building, Industrial Area, Site 10",89.0,8.0,12.0,9.0
1340,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Varanasi,Banaras Hindu University,32.0,4.0,11.0,8.0
1341,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Varanasi,Chandpur,29.0,6.0,13.0,11.0
1342,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Varanasi,"Regional Office, Jawahar Nagar",99.0,4.0,16.0,9.0
1343,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Varanasi,Saket Nagar,31.0,4.0,12.0,9.0
1344,India,9,Uttar Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Varanasi,Sigra,92.0,4.0,32.0,9.0
1345,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Agra,DIC Nunhai,125.0,2.0,21.0,4.0
1346,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Agra,Etmaduddaulah,130.0,2.0,35.0,4.0
1347,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Agra,Nunhai,94.0,3.0,12.0,5.0
1348,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Agra,Rambagh,124.0,2.0,20.0,4.0
1349,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Agra,"Regional Office, Bodla",90.0,3.0,6.0,4.0
1350,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Agra,Taj Mahal,242.0,2.0,34.0,4.0
1351,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Allahabad,Alopibagh/Sewage Pumping Stations,92.0,2.0,5.0,3.0
1352,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Allahabad,Bharat Yantra Nigam Ltd,102.0,2.0,19.0,8.0
1353,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Allahabad,Jhonstonganj/cooperative Bank,57.0,2.0,3.0,2.0
1354,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Allahabad,Rambagh/Parag Dairy,82.0,2.0,5.0,3.0
1355,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Allahabad,Square crossing circle of Laxmi Talkies,92.0,2.0,16.0,9.0
1356,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Anpara,"Anpara Colony, Sonabhadra",95.0,10.0,22.0,17.0
1357,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Anpara,"Renusagar Colony, Sonabhadra",97.0,11.0,21.0,17.0
1358,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Baghpat,"Sarvodaya Hospital, Tatiri Merrut, Baghpat Road",93.0,6.0,37.0,11.0
1359,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Baghpat,"Weavetex Overseas Hostel, Khekra, Baghpat",96.0,7.0,37.0,11.0
1360,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Bareily,"Indian oetrol pump, Civil Line",107.0,13.0,62.0,31.0
1361,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Bareily,IVRI Izatnaga,107.0,10.0,45.0,22.0
1362,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Firozabad,Center for Development of Glass Industry,104.0,6.0,12.0,8.0
1363,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Firozabad,Raza ka Tal,103.0,6.0,12.0,8.0
1364,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Firozabad,Tilak Nagar,104.0,6.0,12.0,8.0
1365,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Gajraula,"Indira Chowk, J.P. Nagar",91.0,10.0,50.0,28.0
1366,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Gajraula,"Raunaq Auto Ltd, J.P. Nagar",94.0,8.0,43.0,22.0
1367,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Ghaziabad,"Atlas Cycles Industries, Sahibabad Ind. area",93.0,5.0,30.0,15.0
1368,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Ghaziabad,Bulandshaar Road Industrial Area,87.0,5.0,26.0,13.0
1369,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Ghaziabad,"Khora Colony, Ghaziabad Vinoba Bhave Park, Lohia Nagar, Ghaziabad M. M.M. Engineering College, Gorakhpur",86.0,7.0,35.0,12.0
1370,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Gorakpur,"India Glycol Ltd. Gida, Gorakhpur",101.0,18.0,62.0,33.0
1371,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Gorakpur,"Jalkal, Muncipal Corporation, Golghar",92.0,9.0,55.0,24.0
1372,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Greater Noida,"Holland Tractor, Greater Noida",88.0,6.0,48.0,12.0
1373,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Greater Noida,"Honda Power, Greater Noida",88.0,6.0,48.0,12.0
1374,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Hapur,"Jindal Pipes Ltd, Hapur",70.0,5.0,28.0,16.0
1375,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Hapur,"Srinagar Colony, Railway Road, Hapur",89.0,5.0,28.0,13.0
1376,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Jhansi,Manik Chawk / Jal chauraha,117.0,4.0,20.0,7.0
1377,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Jhansi,Veeranga Nagar,117.0,3.0,18.0,6.0
1378,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Kanpur,"Associated Chem Pvt Ltd, Fazalganj, Panki, Site5",83.0,7.0,11.0,8.0
1379,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Kanpur,Chamber Of Commerce Darshanpurwa /,94.0,6.0,11.0,8.0
1380,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Kanpur,"Dada Nagar, Kanpur",91.0,3.0,17.0,6.0
1381,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Kanpur,Deputy ka Parao,,,,
1382,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Kanpur,"Forest & Training Centre, Kidwai Nagar",93.0,6.0,20.0,8.0
1383,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Kanpur,"Head Post Office, Govind Nagar / Dabauli / Shastri NGR",83.0,6.0,10.0,8.0
1384,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Kanpur,IIT 12 parameter,48.0,2.0,2.0,2.0
1385,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Kanpur,"I.I.T. Campus, Kanpur",100.0,2.0,2.0,2.0
1386,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Kanpur,Jajmau / Awas Vikas,93.0,6.0,9.0,8.0
1387,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Kanpur,"Ramadevi, Kanpur",88.0,2.0,4.0,2.0
1388,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Khurja,Ahirpara,92.0,19.0,23.0,20.0
1389,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Khurja,Central Glass & Ceramic Research Institute,95.0,19.0,26.0,22.0
1390,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Lucknow,Aminabad / S.M.K Chowk,279.0,4.0,19.0,8.0
1391,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Lucknow,"Ansal Technical Institute Campus, Ansal API",266.0,4.0,19.0,8.0
1392,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Lucknow,"Chandganj Garden, Aliganj",270.0,4.0,19.0,8.0
1393,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Lucknow,"Kapoor Hotel, Hazratganj",187.0,4.0,19.0,8.0
1394,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Lucknow,Mahanagar,225.0,4.0,19.0,8.0
1395,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Lucknow,Nagar Nigam,268.0,4.0,19.0,8.0
1396,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Lucknow,Talkatora,268.0,4.0,19.0,8.0
1397,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Lucknow,Vikas Khand,56.0,2.0,2.0,2.0
1398,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Mathura,"CETP, Industrial Area, Mathura",83.0,10.0,17.0,13.0
1399,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Mathura,"RO. UPPCB, 65 Baldevpuri, Maholi Road",81.0,8.0,15.0,11.0
1400,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Meerut,Begum Bridge,59.0,9.0,12.0,10.0
1401,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Meerut,Thana Railway Road / Kesarganj,59.0,7.0,8.0,7.0
1402,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Moradabad,"Central Police Hospital, Civil Lines",90.0,5.0,39.0,20.0
1403,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Moradabad,"Hindu College, Station Road",91.0,8.0,60.0,32.0
1404,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Muzaffarnagar,"Lekhpal Bhawan, Tehsil Sadar Campus",97.0,7.0,15.0,9.0
1405,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Muzaffarnagar,"Sahara Parivar Office, Kamal Cinema, Building, Railway Station Road",97.0,6.0,13.0,8.0
1406,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Noida,GeePee Electroplating and Eng. Work,96.0,5.0,30.0,15.0
1407,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Noida,"Subros, Noida Golf Course, Noida",92.0,6.0,39.0,12.0
1408,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Noida,"UP PPCB, E12/1, Sector  1",97.0,5.0,31.0,14.0
1409,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Raebareli,Amawan Road Ind. Area Raebareli,54.0,7.0,11.0,10.0
1410,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Raebareli,Khoya mandi Tiraha Lucknow Road Raebareli,54.0,12.0,16.0,14.0
1411,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Raebareli,"Town Hall Colony, Ahmad Nagar, Gulab Road",54.0,7.0,10.0,9.0
1412,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Saharanpur,"SREA, IIT Roorkee, Saharanpur Campus",92.0,9.0,25.0,16.0
1413,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Saharanpur,"UPCL S.E. Office, Near Clock Tower",91.0,10.0,23.0,16.0
1414,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Unnao,"H. No. 5, Krishna Nagar",74.0,7.0,11.0,9.0
1415,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Unnao,"IIA Building, Industrial Area, Site 10",74.0,8.0,11.0,9.0
1416,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Varanasi,Banaras Hindu University,91.0,6.0,12.0,9.0
1417,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Varanasi,Chandpur,88.0,9.0,16.0,11.0
1418,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Varanasi,"Regional Office, Jawahar Nagar",98.0,4.0,14.0,9.0
1419,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Varanasi,Saket Nagar,93.0,6.0,15.0,10.0
1420,India,9,Uttar Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Varanasi,Sigra,191.0,3.0,14.0,9.0
1421,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Agra,DIC Nunhai,,2.0,29.0,4.0
1422,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Agra,Etmaduddaulah,,2.0,16.0,4.0
1423,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Agra,Nunhai,,3.0,16.0,6.0
1424,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Agra,Rambagh,,2.0,14.0,3.0
1425,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Agra,"Regional Office, Bodla",,3.0,6.0,4.0
1426,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Agra,Taj Mahal,,2.0,35.0,4.0
1427,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Anpara,"Anpara Colony, Sonabhadra",,10.0,20.0,16.0
1428,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Anpara,"Renusagar Colony, Sonabhadra",,12.0,19.0,16.0
1429,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Baghpat,"Sarvodaya Hospital, Tatiri Merrut, Baghpat Road",,4.0,13.0,10.0
1430,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Baghpat,"Weavetex Overseas Hostel, Khekra, Baghpat",,5.0,14.0,10.0
1431,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Bareily,"Indian oetrol pump, Civil Line",,18.0,62.0,33.0
1432,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Bareily,IVRI Izatnaga,,14.0,45.0,23.0
1433,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Firozabad,Center for Development of Glass Industry,,5.0,12.0,8.0
1434,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Firozabad,Raza ka Tal,,5.0,12.0,8.0
1435,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Firozabad,Tilak Nagar,,5.0,12.0,7.0
1436,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Gajraula,"Indira Chowk, J.P. Nagar",,6.0,38.0,17.0
1437,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Gajraula,"Raunaq Auto Ltd, J.P. Nagar",,9.0,29.0,18.0
1438,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Ghaziabad,"Atlas Cycles Industries, Sahibabad Ind. area",,5.0,28.0,11.0
1439,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Ghaziabad,Bulandshaar Road Industrial Area,,4.0,65.0,11.0
1440,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Ghaziabad,"Khora Colony, Ghaziabad",,6.0,16.0,10.0
1441,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Ghaziabad,"Vinoba Bhave Park, Lohia Nagar, Ghaziabad",,6.0,15.0,9.0
1442,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Gorakpur,"India Glycol Ltd. Gida, Gorakhpur",,2.0,43.0,19.0
1443,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Gorakpur,"Jalkal, Muncipal Corporation, Golghar",,2.0,42.0,7.0
1444,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Gorakpur,"M. M.M. Engineering College, Gorakhpur",,2.0,22.0,3.0
1445,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Greater Noida,"Holland Tractor, Greater Noida",,5.0,16.0,10.0
1446,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Greater Noida,"Honda Power, Greater Noida",,5.0,16.0,10.0
1447,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Hapur,"Jindal Pipes Ltd, Hapur",,4.0,34.0,14.0
1448,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Hapur,"Srinagar Colony, Railway Road, Hapur",,4.0,136.0,22.0
1449,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Jhansi,Manik Chawk / Jal chauraha,,3.0,19.0,6.0
1450,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Jhansi,Veeranga Nagar,,2.0,15.0,5.0
1451,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Kanpur,"Associated Chem Pvt Ltd, Fazalganj, Panki, Site5",,8.0,43.0,12.0
1452,India,9,Uttar Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Kanpur,Chamber Of Commerce Darshanpurwa / Deputy ka Parao,,7.0,49.0,10.0
