srcStateName,srcYear,srcMonth,srcCalendarDay,City,Index Value of air,Quality of air,YearCode,Year,MonthCode,Month,DayCode,CalendarDay
Himachal Pradesh,2020,Jan - 2020,1-Jan-2020,Nalagarh,102,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Himachal Pradesh,2020,Jan - 2020,1-Jan-2020,Manali,67,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Himachal Pradesh,2020,Jan - 2020,1-Jan-2020,Kala Amb,118,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Gujarat,2020,Jan - 2020,1-Jan-2020,Jamnagar,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Goa,2020,Jan - 2020,1-Jan-2020,Vasco,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Goa,2020,Jan - 2020,1-Jan-2020,Usgao-Pale,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Goa,2020,Jan - 2020,1-Jan-2020,Tuem,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Odisha,2020,Jan - 2020,1-Jan-2020,Paradeep,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Telangana,2020,Jan - 2020,1-Jan-2020,Nalgonda,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Kerala,2020,Jan - 2020,1-Jan-2020,Pathanamthitta,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Tamilnadu,2020,Jan - 2020,1-Jan-2020,Salem,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Tamilnadu,2020,Jan - 2020,1-Jan-2020,Mettur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Goa,2020,Jan - 2020,1-Jan-2020,Tilamol,53,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Tamilnadu,2020,Jan - 2020,1-Jan-2020,Madurai,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Tamilnadu,2020,Jan - 2020,1-Jan-2020,Cuddalore,64,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Sikkim,2020,Jan - 2020,1-Jan-2020,Singtam,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Odisha,2020,Jan - 2020,1-Jan-2020,Konark,77,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Odisha,2020,Jan - 2020,1-Jan-2020,Kalinga Nagar,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Goa,2020,Jan - 2020,1-Jan-2020,Margao,46,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Maharashtra,2020,Jan - 2020,1-Jan-2020,Bhiwandi,69,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Kerala,2020,Jan - 2020,1-Jan-2020,Palakkad,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Goa,2020,Jan - 2020,1-Jan-2020,Marmagao,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Odisha,2020,Jan - 2020,1-Jan-2020,Puri,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Odisha,2020,Jan - 2020,1-Jan-2020,Rayagada,83,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Odisha,2020,Jan - 2020,1-Jan-2020,Rourkela,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Maharashtra,2020,Jan - 2020,1-Jan-2020,Jalgaon,54,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Kerala,2020,Jan - 2020,1-Jan-2020,Mallappuram,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Maharashtra,2020,Jan - 2020,1-Jan-2020,Jalna,99,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Goa,2020,Jan - 2020,1-Jan-2020,Panaji,63,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Goa,2020,Jan - 2020,1-Jan-2020,Honda,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Goa,2020,Jan - 2020,1-Jan-2020,Ponda,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Goa,2020,Jan - 2020,1-Jan-2020,Sanguem,54,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Rajasthan,2020,Jan - 2020,1-Jan-2020,Chittorgargh,72,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
West Bengal,2020,Jan - 2020,1-Jan-2020,Amtala,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Kerala,2020,Jan - 2020,1-Jan-2020,Kottayam,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Andhra Pradesh,2020,Jan - 2020,1-Jan-2020,Chittor,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Uttar Pradesh,2020,Jan - 2020,1-Jan-2020,Jhansi,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Maharashtra,2020,Jan - 2020,1-Jan-2020,Amravati,94,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Maharashtra,2020,Jan - 2020,1-Jan-2020,Ambernath,78,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Himachal Pradesh,2020,Jan - 2020,1-Jan-2020,Una,58,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200101,2020-01-01
Maharashtra,2020,Jan - 2020,2-Jan-2020,Ambernath,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Punjab,2020,Jan - 2020,2-Jan-2020,Naudhrani (Malerkotla),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Punjab,2020,Jan - 2020,2-Jan-2020,Poohli (Bhatinda),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Punjab,2020,Jan - 2020,2-Jan-2020,Rakhra (Patiala),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Rajasthan,2020,Jan - 2020,2-Jan-2020,Bharatpur,171,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Rajasthan,2020,Jan - 2020,2-Jan-2020,Chittorgargh,93,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Maharashtra,2020,Jan - 2020,2-Jan-2020,Amravati,83,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Maharashtra,2020,Jan - 2020,2-Jan-2020,Badlapur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Pondicherry,2020,Jan - 2020,2-Jan-2020,Karaikal,28,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Baharampur,115,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Balurghat,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Bankura,86,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Barasat,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Bardhaman,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Barrckpore,115,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Gujarat,2020,Jan - 2020,2-Jan-2020,Rajkot,117,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Telangana,2020,Jan - 2020,2-Jan-2020,Nalgonda,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Andhra Pradesh,2020,Jan - 2020,2-Jan-2020,Anatapur,51,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Gujarat,2020,Jan - 2020,2-Jan-2020,Jamnagar,105,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Vasco,103,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Usgao-Pale,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Tuem,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Tilamol,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Odisha,2020,Jan - 2020,2-Jan-2020,Sambalpur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Andhra Pradesh,2020,Jan - 2020,2-Jan-2020,Eluru,67,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Himachal Pradesh,2020,Jan - 2020,2-Jan-2020,Shimla,51,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Himachal Pradesh,2020,Jan - 2020,2-Jan-2020,Sunder Nagar,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Maharashtra,2020,Jan - 2020,2-Jan-2020,Bhiwandi,68,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Maharashtra,2020,Jan - 2020,2-Jan-2020,Jalgaon,55,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Maharashtra,2020,Jan - 2020,2-Jan-2020,Jalna,99,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Maharashtra,2020,Jan - 2020,2-Jan-2020,Kolhapur,133,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Maharashtra,2020,Jan - 2020,2-Jan-2020,Latur,80,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Andhra Pradesh,2020,Jan - 2020,2-Jan-2020,Chittor,47,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Maharashtra,2020,Jan - 2020,2-Jan-2020,Pimpri-Chinchwad,105,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Punjab,2020,Jan - 2020,2-Jan-2020,Bara Pind (Goraya),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Punjab,2020,Jan - 2020,2-Jan-2020,Aspal Khurd (Tapa),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Bihar,2020,Jan - 2020,2-Jan-2020,Begusarai,167,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Bihar,2020,Jan - 2020,2-Jan-2020,Darbhanga,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Bihar,2020,Jan - 2020,2-Jan-2020,Rajgir,98,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Bihar,2020,Jan - 2020,2-Jan-2020,Sasaram,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Chattisgarh,2020,Jan - 2020,2-Jan-2020,Bilaspur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Chattisgarh,2020,Jan - 2020,2-Jan-2020,Durg-Bhillainagar,52,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Odisha,2020,Jan - 2020,2-Jan-2020,Jharsuguda,104,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Odisha,2020,Jan - 2020,2-Jan-2020,Cuttack,124,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Odisha,2020,Jan - 2020,2-Jan-2020,Bhubaneshwar,113,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Odisha,2020,Jan - 2020,2-Jan-2020,Berhampur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Himachal Pradesh,2020,Jan - 2020,2-Jan-2020,Una,60,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Himachal Pradesh,2020,Jan - 2020,2-Jan-2020,Vashisht,40,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Jammu & Kashmir,2020,Jan - 2020,2-Jan-2020,Jammu,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Jammu & Kashmir,2020,Jan - 2020,2-Jan-2020,Pulwama,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Uttar Pradesh,2020,Jan - 2020,2-Jan-2020,Khurja,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Uttar Pradesh,2020,Jan - 2020,2-Jan-2020,Mathura,143,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Uttar Pradesh,2020,Jan - 2020,2-Jan-2020,Raibareli,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Uttar Pradesh,2020,Jan - 2020,2-Jan-2020,Saharanpur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Uttar Pradesh,2020,Jan - 2020,2-Jan-2020,Unnao,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Uttarakhand,2020,Jan - 2020,2-Jan-2020,Dehradun,207,Poor,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Odisha,2020,Jan - 2020,2-Jan-2020,Balasore,84,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Odisha,2020,Jan - 2020,2-Jan-2020,Angul,122,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Himachal Pradesh,2020,Jan - 2020,2-Jan-2020,Poanta Sahib,97,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Himachal Pradesh,2020,Jan - 2020,2-Jan-2020,Parwanoo,60,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Himachal Pradesh,2020,Jan - 2020,2-Jan-2020,Nalagarh,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Himachal Pradesh,2020,Jan - 2020,2-Jan-2020,Manali,51,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Himachal Pradesh,2020,Jan - 2020,2-Jan-2020,Kala Amb,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Raigunj,139,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Punjab,2020,Jan - 2020,2-Jan-2020,Changal (Sangrur),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Purulia,78,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Medinipur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Andhra Pradesh,2020,Jan - 2020,2-Jan-2020,Kakinada,84,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Punjab,2020,Jan - 2020,2-Jan-2020,Dera Bassi,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Odisha,2020,Jan - 2020,2-Jan-2020,Kalinga Nagar,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Odisha,2020,Jan - 2020,2-Jan-2020,Konark,122,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Mapusa,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Margao,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Tripura,2020,Jan - 2020,2-Jan-2020,Agartala,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Telangana,2020,Jan - 2020,2-Jan-2020,Warangal,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Telangana,2020,Jan - 2020,2-Jan-2020,Sangareddy,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Telangana,2020,Jan - 2020,2-Jan-2020,Kothur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Jharkhand,2020,Jan - 2020,2-Jan-2020,Barajamda,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Jharkhand,2020,Jan - 2020,2-Jan-2020,Dhanbad,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Jharkhand,2020,Jan - 2020,2-Jan-2020,Jamshedpur,116,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Jharkhand,2020,Jan - 2020,2-Jan-2020,Jharia,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Jharkhand,2020,Jan - 2020,2-Jan-2020,Ranchi,106,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Jharkhand,2020,Jan - 2020,2-Jan-2020,Saraikela,93,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Sikkim,2020,Jan - 2020,2-Jan-2020,Mangan,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Marmagao,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Panaji,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Ponda,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Sanguem,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Assanora,62,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Bicholim,58,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Codli,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Cuncolim,65,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Telangana,2020,Jan - 2020,2-Jan-2020,Ramagundum,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Telangana,2020,Jan - 2020,2-Jan-2020,Patencheru,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Telangana,2020,Jan - 2020,2-Jan-2020,Nizamabad,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Malda,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Krishnanagar,117,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Kharagpur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Kalyani,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Jalpaiguri,116,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
West Bengal,2020,Jan - 2020,2-Jan-2020,Ghatal,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Honda,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Goa,2020,Jan - 2020,2-Jan-2020,Kundaim,65,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Nagaland,2020,Jan - 2020,2-Jan-2020,Dimapur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Mizoram,2020,Jan - 2020,2-Jan-2020,Kolasib,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Mizoram,2020,Jan - 2020,2-Jan-2020,Champhai,22,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Meghalaya,2020,Jan - 2020,2-Jan-2020,Umaim,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Meghalaya,2020,Jan - 2020,2-Jan-2020,Tura,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Meghalaya,2020,Jan - 2020,2-Jan-2020,Nongstoin,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Punjab,2020,Jan - 2020,2-Jan-2020,Fatehpur (Samana),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Punjab,2020,Jan - 2020,2-Jan-2020,Jaito Sarja (Batala),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Punjab,2020,Jan - 2020,2-Jan-2020,Kharaori (Sirhind),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Punjab,2020,Jan - 2020,2-Jan-2020,Lakho ke Behram,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Punjab,2020,Jan - 2020,2-Jan-2020,Mrar Kalan (Muktsar),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Punjab,2020,Jan - 2020,2-Jan-2020,Mureedke (Batala),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Andhra Pradesh,2020,Jan - 2020,2-Jan-2020,Kadapa,41,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Himachal Pradesh,2020,Jan - 2020,2-Jan-2020,Dharamshala,46,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Himachal Pradesh,2020,Jan - 2020,2-Jan-2020,Damtal,56,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Himachal Pradesh,2020,Jan - 2020,2-Jan-2020,Baddi,101,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Gujarat,2020,Jan - 2020,2-Jan-2020,Vadodara,95,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
Assam,2020,Jan - 2020,2-Jan-2020,Bongaigaon,52,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200102,2020-01-02
