ROWID,Country,State lgd code,State,Yearcode,Year,Monthcode,Month,Name of the fertilizer used,Required fertilizer quantity,Available fertilizer quantity
3403,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201205,"August, 2012",UREA,182.00,0.00
3404,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201206,"September, 2012",Diammonium Phosphate,140.00,0.00
3405,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201206,"September, 2012",Monoammonium Phosphate,0.00,0.00
3406,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201206,"September, 2012",Muriate of Potash (MOP) or Potassium Chloride,31.00,0.00
3407,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201206,"September, 2012","nitrogen, phosphorus, and potassium",36.00,0.00
3408,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201206,"September, 2012",Triple superphosphate,0.00,0.00
3409,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201206,"September, 2012",UREA,186.00,0.00
3410,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201207,"October, 2012",Diammonium Phosphate,82.00,0.00
3411,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201207,"October, 2012",Monoammonium Phosphate,0.00,0.00
3412,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201207,"October, 2012",Muriate of Potash (MOP) or Potassium Chloride,36.00,0.00
3413,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201207,"October, 2012","nitrogen, phosphorus, and potassium",28.00,0.00
3414,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201207,"October, 2012",Triple superphosphate,0.00,0.00
3415,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201207,"October, 2012",UREA,208.00,0.00
3416,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201208,"November, 2012",Diammonium Phosphate,78.00,0.00
3417,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201208,"November, 2012",Monoammonium Phosphate,0.00,0.00
3418,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201208,"November, 2012",Muriate of Potash (MOP) or Potassium Chloride,40.00,0.00
3419,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201208,"November, 2012","nitrogen, phosphorus, and potassium",27.00,0.00
3420,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201208,"November, 2012",Triple superphosphate,0.00,0.00
3421,India,13,Nagaland,2012,"Financial Year (Apr - Mar), 2012",201208,"November, 2012",UREA,165.00,0.00
3422,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013",Diammonium Phosphate,100.00,200.00
3423,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013",Monoammonium Phosphate,0.00,0.00
3424,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013",Muriate of Potash (MOP) or Potassium Chloride,50.00,0.00
3425,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013","nitrogen, phosphorus, and potassium",50.00,0.00
3426,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013",Single super Phosphate,50.00,0.00
3427,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013",Triple superphosphate,0.00,0.00
3428,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013",UREA,200.00,0.00
3429,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013",Diammonium Phosphate,100.00,30.00
3430,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013",Monoammonium Phosphate,0.00,0.00
3431,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013",Muriate of Potash (MOP) or Potassium Chloride,50.00,0.00
3432,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013","nitrogen, phosphorus, and potassium",50.00,10.00
3433,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013",Single super Phosphate,50.00,0.00
3434,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013",Triple superphosphate,0.00,0.00
3435,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013",UREA,100.00,0.00
3436,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013",Diammonium Phosphate,100.00,20.00
3437,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013",Monoammonium Phosphate,0.00,0.00
3438,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013",Muriate of Potash (MOP) or Potassium Chloride,50.00,0.00
3439,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013","nitrogen, phosphorus, and potassium",50.00,0.00
3440,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013",Single super Phosphate,50.00,0.00
3441,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013",Triple superphosphate,0.00,0.00
3442,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013",UREA,100.00,0.00
3443,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013",Diammonium Phosphate,100.00,0.00
3444,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013",Monoammonium Phosphate,0.00,0.00
3445,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013",Muriate of Potash (MOP) or Potassium Chloride,30.00,0.00
3446,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013","nitrogen, phosphorus, and potassium",0.00,0.00
3447,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013",Single super Phosphate,40.00,0.00
3448,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013",Triple superphosphate,0.00,0.00
3449,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013",UREA,150.00,0.00
3450,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013",Diammonium Phosphate,100.00,0.00
3451,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013",Monoammonium Phosphate,0.00,0.00
3452,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013",Muriate of Potash (MOP) or Potassium Chloride,30.00,0.00
3453,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013","nitrogen, phosphorus, and potassium",0.00,0.00
3454,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013",Single super Phosphate,40.00,0.00
3455,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013",Triple superphosphate,0.00,0.00
3456,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013",UREA,150.00,0.00
3457,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013",Diammonium Phosphate,100.00,0.00
3458,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013",Monoammonium Phosphate,0.00,0.00
3459,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013",Muriate of Potash (MOP) or Potassium Chloride,20.00,0.00
3460,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013","nitrogen, phosphorus, and potassium",0.00,0.00
3461,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013",Single super Phosphate,40.00,0.00
3462,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013",Triple superphosphate,0.00,0.00
3463,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013",UREA,140.00,0.00
3464,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201307,"October, 2013",Diammonium Phosphate,50.00,0.00
3465,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201307,"October, 2013",Monoammonium Phosphate,0.00,0.00
3466,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201307,"October, 2013",Muriate of Potash (MOP) or Potassium Chloride,30.00,0.00
3467,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201307,"October, 2013","nitrogen, phosphorus, and potassium",0.00,0.00
3468,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201307,"October, 2013",Triple superphosphate,0.00,0.00
3469,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201307,"October, 2013",UREA,150.00,0.00
3470,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201308,"November, 2013",Diammonium Phosphate,50.00,0.00
3471,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201308,"November, 2013",Monoammonium Phosphate,0.00,0.00
3472,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201308,"November, 2013",Muriate of Potash (MOP) or Potassium Chloride,40.00,0.00
3473,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201308,"November, 2013","nitrogen, phosphorus, and potassium",0.00,0.00
3474,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201308,"November, 2013",Triple superphosphate,0.00,0.00
3475,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201308,"November, 2013",UREA,110.00,0.00
3476,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201309,"December, 2013",Diammonium Phosphate,120.00,0.00
3477,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201309,"December, 2013",Monoammonium Phosphate,0.00,0.00
3478,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201309,"December, 2013",Muriate of Potash (MOP) or Potassium Chloride,55.00,0.00
3479,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201309,"December, 2013","nitrogen, phosphorus, and potassium",35.00,0.00
3480,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201309,"December, 2013",Triple superphosphate,0.00,0.00
3481,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201309,"December, 2013",UREA,182.00,0.00
3482,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014",Diammonium Phosphate,140.00,0.00
3483,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014",Monoammonium Phosphate,0.00,0.00
3484,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014",Muriate of Potash (MOP) or Potassium Chloride,100.00,0.00
3485,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014","nitrogen, phosphorus, and potassium",40.00,0.00
3486,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014",Triple superphosphate,0.00,0.00
3487,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014",UREA,200.00,0.00
3488,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",Diammonium Phosphate,120.00,0.00
3489,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",Monoammonium Phosphate,0.00,0.00
3490,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",Muriate of Potash (MOP) or Potassium Chloride,40.00,0.00
3491,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014","nitrogen, phosphorus, and potassium",40.00,0.00
3492,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",Triple superphosphate,0.00,0.00
3493,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",UREA,170.00,0.00
3494,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",Diammonium Phosphate,160.00,0.00
3495,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",Monoammonium Phosphate,0.00,0.00
3496,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",Muriate of Potash (MOP) or Potassium Chloride,40.00,0.00
3497,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014","nitrogen, phosphorus, and potassium",40.00,0.00
3498,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",Triple superphosphate,0.00,0.00
3499,India,13,Nagaland,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",UREA,140.00,0.00
3500,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Diammonium Phosphate,0.00,0.00
3501,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Monoammonium Phosphate,0.00,0.00
3502,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
3503,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
3504,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Single super Phosphate,0.00,0.00
3505,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Triple superphosphate,0.00,0.00
3506,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",UREA,0.00,0.00
3507,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Diammonium Phosphate,0.00,0.00
3508,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Monoammonium Phosphate,0.00,0.00
3509,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
3510,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
3511,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Single super Phosphate,0.00,0.00
3512,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Triple superphosphate,0.00,0.00
3513,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",UREA,0.00,0.00
3514,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Diammonium Phosphate,0.00,0.00
3515,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Monoammonium Phosphate,0.00,0.00
3516,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
3517,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
3518,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Single super Phosphate,0.00,0.00
3519,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Triple superphosphate,0.00,0.00
3520,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",UREA,0.00,0.00
3521,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",Diammonium Phosphate,0.00,10.00
3522,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",Monoammonium Phosphate,0.00,0.00
3523,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
3524,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
3525,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",Triple superphosphate,0.00,0.00
3527,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",Diammonium Phosphate,0.00,0.00
3528,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",Monoammonium Phosphate,0.00,10.00
3529,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
3530,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
3531,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",Triple superphosphate,0.00,0.00
3532,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",UREA,0.00,0.00
3533,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",Diammonium Phosphate,0.00,10.00
3534,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",Monoammonium Phosphate,0.00,0.00
3535,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
3536,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
3537,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",Triple superphosphate,0.00,0.00
3538,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",UREA,0.00,0.00
3539,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Diammonium Phosphate,0.00,0.00
3540,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Monoammonium Phosphate,0.00,0.00
3541,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
3542,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
3543,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Triple superphosphate,0.00,0.00
3544,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",UREA,0.00,0.00
3545,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Diammonium Phosphate,0.00,0.00
3546,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Monoammonium Phosphate,0.00,0.00
3547,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
3548,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
3549,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Single super Phosphate,0.00,0.00
3550,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Triple superphosphate,0.00,0.00
3551,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",UREA,0.00,0.00
3552,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Diammonium Phosphate,100.00,0.00
3553,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Monoammonium Phosphate,0.00,0.00
3554,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Muriate of Potash (MOP) or Potassium Chloride,50.00,0.00
3555,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
3556,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Triple superphosphate,0.00,0.00
3557,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",UREA,150.00,0.00
3558,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Diammonium Phosphate,200.00,0.00
3559,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Monoammonium Phosphate,0.00,0.00
3560,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Muriate of Potash (MOP) or Potassium Chloride,50.00,0.00
3561,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015","nitrogen, phosphorus, and potassium",50.00,0.00
3562,India,13,Nagaland,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Single super Phosphate,50.00,0.00
