srcYear,srcMonth,Name of the fertilizer used,srcStateName,Required fertilizer quantity,Available fertilizer quantity,YearCode,Year,MonthCode,Month
2014-15,Aug-2014,Single super Phosphate,Andhra Pradesh,30000.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Diammonium Phosphate,Pondicherry,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Triple superphosphate,West Bengal,0.00,7377.55,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Monoammonium Phosphate,Daman & Diu,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Diammonium Phosphate,Goa,0.00,28.80,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Monoammonium Phosphate,Harayana,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,"nitrogen, phosphorus, and potassium",Pondicherry,0.00,35.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,UREA,Maharastra,0.00,72153.18,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Diammonium Phosphate,Rajasthan,0.00,12236.95,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,UREA,West Bengal,58000.00,31973.23,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,"nitrogen, phosphorus, and potassium",West Bengal,18400.00,52984.23,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Muriate of Potash (MOP) or Potassium Chloride,Goa,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Triple superphosphate,Harayana,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Muriate of Potash (MOP) or Potassium Chloride,Jharkhand,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Triple superphosphate,Tamil Nadu,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,UREA,Mizoram,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Monoammonium Phosphate,Jammu & Kashmir,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,UREA,Andaman & Nicobar,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Triple superphosphate,Uttar Pradesh,0.00,16125.25,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,UREA,Rajasthan,0.00,30402.95,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,"nitrogen, phosphorus, and potassium",Goa,0.00,5.50,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Monoammonium Phosphate,Punjab,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Monoammonium Phosphate,Goa,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,UREA,Megalaya,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Monoammonium Phosphate,Mizoram,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Muriate of Potash (MOP) or Potassium Chloride,Megalaya,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,"nitrogen, phosphorus, and potassium",Uttar Pradesh,0.00,33745.65,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Triple superphosphate,Megalaya,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Monoammonium Phosphate,Dadra & Nagar Haveli,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,UREA,Assam,0.00,648.45,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,UREA,Daman & Diu,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Monoammonium Phosphate,Gujarat,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Monoammonium Phosphate,Orissa,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Muriate of Potash (MOP) or Potassium Chloride,Madhya Pradesh,0.00,9819.85,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Triple superphosphate,Himachal Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Diammonium Phosphate,Maharastra,0.00,7008.70,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,UREA,Chattishgarh,0.00,17959.85,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,UREA,Andhra Pradesh,150000.00,50564.50,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Monoammonium Phosphate,Nagaland,0.00,10.00,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Muriate of Potash (MOP) or Potassium Chloride,Maharastra,0.00,23813.30,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,Diammonium Phosphate,Uttar Pradesh,0.00,180584.20,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2014-15,Aug-2014,UREA,Harayana,0.00,50480.30,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Chandigarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Kerala,0.00,3296.90,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Tamil Nadu,0.00,10466.85,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Chandigarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Pondicherry,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Goa,0.00,16.20,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Pondicherry,0.00,636.80,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,Telangana,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Nagaland,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,West Bengal,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Orissa,0.00,4622.75,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Nagaland,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,Assam,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Karnataka,120000.00,24510.90,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Orissa,0.00,20207.05,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Gujarat,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Telangana,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Uttaranchal,0.00,2814.55,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Delhi,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Arunachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",West Bengal,0.00,96958.93,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,Pondicherry,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Mizoram,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Goa,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Telangana,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Rajasthan,0.00,1209.05,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Maharastra,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Tripura,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Manipur,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Kerala,0.00,19362.92,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Uttar Pradesh,500000.00,173946.65,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Uttar Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Madhya Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Jammu & Kashmir,0.00,4522.55,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Orissa,0.00,8716.85,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Bihar,0.00,11323.90,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Karnataka,80000.00,20386.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Telangana,100000.00,35213.97,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Jammu & Kashmir,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Arunachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,Bihar,0.00,7673.75,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Jharkhand,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Andhra Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Punjab,0.00,14253.45,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Nagaland,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Rajasthan,0.00,5645.95,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Uttar Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Harayana,0.00,14218.35,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Nagaland,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Arunachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,Daman & Diu,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Megalaya,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Andhra Pradesh,0.00,52981.46,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Manipur,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Jharkhand,0.00,10250.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,Uttar Pradesh,0.00,16125.25,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Harayana,0.00,10694.75,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Karnataka,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Chandigarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Jammu & Kashmir,0.00,7007.10,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Orissa,0.00,5326.50,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Bihar,0.00,16041.30,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Uttaranchal,0.00,0.30,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Dadra & Nagar Haveli,0.00,5.75,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Arunachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Rajasthan,0.00,6186.15,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Madhya Pradesh,0.00,22169.15,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Karnataka,82400.00,82165.28,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Chandigarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Manipur,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Maharastra,0.00,2546.22,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,Andaman & Nicobar,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,Tripura,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,Tamil Nadu,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Harayana,0.00,7475.70,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Andaman & Nicobar,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Daman & Diu,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Chattishgarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Nagaland,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Jharkhand,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Punjab,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Assam,0.00,1192.90,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,Dadra & Nagar Haveli,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Karnataka,45000.00,35005.90,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Delhi,750.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Assam,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,Punjab,0.00,3355.30,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,Maharastra,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Tamil Nadu,0.00,7343.90,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,Jharkhand,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Delhi,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Goa,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Punjab,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Triple superphosphate,West Bengal,0.00,7377.55,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Dadra & Nagar Haveli,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Punjab,0.00,2067.95,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Daman & Diu,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Madhya Pradesh,0.00,18169.42,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Megalaya,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Madhya Pradesh,0.00,27667.80,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Punjab,0.00,13641.65,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Karnataka,25000.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Himachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Harayana,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Andaman & Nicobar,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Assam,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Megalaya,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Maharastra,0.00,33893.10,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Goa,0.00,28.45,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Pondicherry,0.00,36.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Arunachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Uttar Pradesh,100000.00,34977.20,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Andhra Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,"nitrogen, phosphorus, and potassium",Manipur,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,West Bengal,0.00,38622.69,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Muriate of Potash (MOP) or Potassium Chloride,Megalaya,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Chattishgarh,0.00,10837.65,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Andaman & Nicobar,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Pondicherry,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Single super Phosphate,Harayana,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,UREA,Tamil Nadu,0.00,1336.43,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Monoammonium Phosphate,Delhi,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
2015-16,Aug-2015,Diammonium Phosphate,Uttar Pradesh,140000.00,65861.18,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015"
